   3.3608434e-03   1.4226281e-01
   2.8841609e-02   1.4114131e-01
   5.3468809e-02   1.4058766e-01
   8.3190358e-02   1.4003704e-01
   1.0697301e-01   1.3891453e-01
   1.3413386e-01   1.4006743e-01
   1.5877007e-01   1.3837708e-01
   1.8764256e-01   1.3782596e-01
   2.1398591e-01   1.3499993e-01
   2.3859057e-01   1.3728800e-01
   2.6067961e-01   1.3559614e-01
   2.9461940e-01   1.3845813e-01
   3.2093570e-01   1.3904218e-01
   3.4981270e-01   1.3792271e-01
   3.7447146e-01   1.3339063e-01
   4.0421104e-01   1.3056662e-01
   4.2890587e-01   1.2148777e-01
   4.5525823e-01   1.1752505e-01
   4.8248670e-01   1.1015275e-01
   5.0885260e-01   1.0448499e-01
   5.3777919e-01   9.7113709e-02
   5.6333659e-01   8.6330322e-02
   5.8462617e-01   7.8386135e-02
   5.9320241e-01   6.7592618e-02
   6.0346775e-01   5.7936806e-02
   6.2211096e-01   6.2494722e-02
   6.4843177e-01   6.2510425e-02
   6.7390352e-01   6.2525621e-02
   6.9850818e-01   6.4813697e-02
   7.2822522e-01   6.4831426e-02
   7.5202139e-01   6.2003877e-02
   7.8005384e-01   6.0315554e-02
   8.0719666e-01   6.3741842e-02
   8.3517501e-01   6.8873677e-02
   8.6063774e-01   7.0025566e-02
   8.8523789e-01   7.2881988e-02
