   4.3310059e-03   1.8911544e-01
   2.8112618e-02   1.8858363e-01
   5.6161886e-02   1.8074297e-01
   8.1660033e-02   1.7402430e-01
   1.1140624e-01   1.6674849e-01
   1.3774224e-01   1.6396941e-01
   1.6406680e-01   1.6512883e-01
   1.8954209e-01   1.6628714e-01
   2.1841777e-01   1.6632458e-01
   2.4220265e-01   1.6466748e-01
   2.6173784e-01   1.6413017e-01
   2.9568964e-01   1.7092591e-01
   3.5088663e-01   1.7324805e-01
   3.7725856e-01   1.5809085e-01
   4.0531763e-01   1.4687434e-01
   4.3082557e-01   1.3677981e-01
   4.5718444e-01   1.2612375e-01
   4.8439095e-01   1.1603142e-01
   5.1162524e-01   9.6374183e-02
   5.3712338e-01   8.9655510e-02
   5.8134173e-01   7.0582934e-02
   5.9671215e-01   4.1908006e-02
   6.1799491e-01   2.4493627e-02
   6.4854957e-01   3.1284970e-02
   6.7572342e-01   3.2445488e-02
   7.0545166e-01   3.1358741e-02
   7.2922674e-01   3.3077497e-02
   7.5641529e-01   2.9174237e-02
   7.8358261e-01   3.2585323e-02
   8.0822330e-01   2.8678759e-02
   8.3625951e-01   2.5339242e-02
   8.6343989e-01   2.4249191e-02
   8.8297018e-01   2.5399800e-02
