   5.9850936e-03   1.5916900e-01
   3.0896857e-02   1.6130042e-01
   5.4978374e-02   1.6662897e-01
   8.1476736e-02   1.7142466e-01
   1.0879230e-01   1.7462179e-01
   1.3612091e-01   1.7622035e-01
   1.6267144e-01   1.7462179e-01
   1.9002613e-01   1.7302323e-01
   2.1657665e-01   1.7142466e-01
   2.4230997e-01   1.7142466e-01
   2.6080579e-01   1.7142466e-01
   2.9298983e-01   1.6929324e-01
   3.2276571e-01   1.6662897e-01
   3.4934666e-01   1.6130042e-01
   3.7833576e-01   1.5650473e-01
   4.0573392e-01   1.4957762e-01
   4.3154983e-01   1.3945338e-01
   4.5576175e-01   1.2879628e-01
   4.8157331e-01   1.1920490e-01
   5.0901059e-01   1.0748210e-01
   5.3724335e-01   9.6825001e-02
   5.6228986e-01   8.2437924e-02
   5.8405451e-01   7.6043667e-02
   5.9618655e-01   6.7517992e-02
   6.0368051e-01   3.6079563e-02
   6.2228066e-01   2.3291050e-02
   6.4791400e-01   3.5546709e-02
   6.7684659e-01   3.7678128e-02
   7.0262338e-01   3.2349580e-02
   7.3075615e-01   3.3948145e-02
   7.5647643e-01   3.5546709e-02
   7.8301826e-01   3.5013854e-02
   8.1116408e-01   3.5013854e-02
   8.3689739e-01   3.5013854e-02
   8.6101803e-01   3.5546709e-02
   8.7464974e-01   4.0342401e-02
   8.8909430e-01   4.4072384e-02
